OBJECTID_1,OBJECTID,Id,GridID,Total,Shape__Area,Shape__Length
1066,1939,0,1939,1,6969599.83813477,10559.9998773336
1067,2337,0,2337,3,6969600.70422363,10560.0005334914
1068,3146,0,3146,1,6969599.83813477,10559.9998773336
1069,1547,0,1547,5,6969600.70422363,10560.0005334914
1070,1657,0,1657,5,6969599.83813477,10559.9998773336
1071,2237,0,2237,1,6969599.83813477,10559.9998773336
1072,1753,0,1753,0,6969599.83813477,10559.9998773336
1073,2863,0,2863,5,6969599.8380127,10559.9998773336
1074,3787,0,3787,2,6969600.70422363,10560.0005334914
1075,1128,0,1128,5,6969599.83813477,10559.9998773336
1076,1237,0,1237,2,6969599.8380127,10559.9998773336
1077,2870,0,2870,3,6969599.8380127,10559.9998773336
1078,2158,0,2158,4,6969600.70422363,10560.0005335212
1079,1952,0,1952,4,6969600.70422363,10560.0005334914
1080,2278,0,2278,3,6969599.8380127,10559.9998773336
1081,1878,0,1878,2,6969599.83825684,10559.9998773336
1082,856,0,856,4,6969599.8380127,10559.9998773336
1083,1838,0,1838,4,6969599.83813477,10559.9998773336
1084,1135,0,1135,5,6969599.8380127,10559.9998773336
1085,429,0,429,3,6969599.83813477,10559.9998773336
1086,1603,0,1603,3,6969599.8380127,10559.9998773336
1087,2119,0,2119,3,6969599.8380127,10559.9998773336
1088,1532,0,1532,4,6969600.70410156,10560.0005334914
1089,1709,0,1709,1,6969600.7043457,10560.0005335212
1090,2968,0,2968,2,6969599.8380127,10559.9998773336
1091,2224,0,2224,0,6969599.83813477,10559.9998773336
1092,1210,0,1210,3,6969599.83813477,10559.9998773336
1093,313,0,313,4,6969600.70410156,10560.0005334914
1094,2642,0,2642,3,6969599.83813477,10559.9998773336
1095,701,0,701,4,6969599.83813477,10559.9998773336
1096,3625,0,3625,4,6969599.8380127,10559.9998773336
1097,1613,0,1613,5,6969599.83813477,10559.9998773336
1098,3611,0,3611,2,6969599.83813477,10559.9998773336
1099,2306,0,2306,3,6969599.8380127,10559.9998773336
1100,1300,0,1300,3,6969599.8380127,10559.9998773336
1101,3394,0,3394,5,6969600.70422363,10560.0005334914
1102,3210,0,3210,4,6969599.8380127,10559.9998773336
1103,2751,0,2751,1,6969599.8380127,10559.9998773336
1104,2165,0,2165,1,6969600.70422363,10560.0005335212
1105,2116,0,2116,2,6969599.8380127,10559.9998773336
1106,583,0,583,4,6969599.8380127,10559.9998773336
1107,618,0,618,3,6969600.70422363,10560.0005334914
1108,1319,0,1319,4,6969599.83813477,10559.9998773336
1109,3442,0,3442,4,6969599.83813477,10559.9998773336
1110,3443,0,3443,4,6969599.8380127,10559.9998773336
1111,1443,0,1443,4,6969599.83813477,10559.9998773336
1112,1479,0,1479,3,6969599.83813477,10559.9998773336
1113,1357,0,1357,4,6969599.83813477,10559.9998773336
1114,2114,0,2114,2,6969599.8380127,10559.9998773336
1115,2985,0,2985,4,6969600.7043457,10560.0005335212
1116,1464,0,1464,4,6969599.83813477,10559.9998773336
1117,1167,0,1167,1,6969599.83825684,10559.9998773336
1118,2156,0,2156,4,6969600.70422363,10560.0005335212
1119,4021,0,4021,0,6969600.70410156,10560.0005334914
1120,697,0,697,2,6969599.83813477,10559.9998773336
1121,2701,0,2701,4,6969599.83813477,10559.9998773336
1122,1261,0,1261,4,6969599.83789063,10559.9998773336
1123,3437,0,3437,3,6969599.83813477,10559.9998773336
1124,2576,0,2576,4,6969599.83813477,10559.9998773336
1125,1148,0,1148,4,6969599.83813477,10559.9998773336
1126,2626,0,2626,3,6969599.8380127,10559.9998773336
1127,2518,0,2518,4,6969599.83813477,10559.9998773336
1128,895,0,895,4,6969599.8380127,10559.9998773336
1129,781,0,781,4,6969600.7043457,10560.0005335212
1130,2699,0,2699,3,6969599.8380127,10559.9998773336
1131,2686,0,2686,3,6969599.83789063,10559.9998773336
1132,3975,0,3975,4,6969599.83813477,10559.9998773336
1133,1385,0,1385,4,6969599.8380127,10559.9998773336
1134,3570,0,3570,3,6969599.8380127,10559.9998773336
1135,901,0,901,5,6969599.8380127,10559.9998773336
1136,1497,0,1497,5,6969599.83813477,10559.9998773336
1137,2764,0,2764,2,6969600.70422363,10560.0005334914
